num,x,y,targetX,targetY,errorX,errorY,tot_error,PID_x,PID_y
221,0.7,2.3,0,0,-0.7,-2.3,2.4041630560342613,1.484584396247755,3.260820292222888
222,0.8,2.4,0,0,-0.8,-2.4,2.5298221281347035,1.6155719650413722,0.9825790188079806
223,0.9,2.8,0,0,-0.9,-2.8,2.9410882339705484,1.67927205582756,3.3145368768232046
224,1.0,3.0,0,0,-1.0,-3.0,3.1622776601683795,1.7990458283129327,2.1845937099916046
225,1.1,3.2,0,0,-1.1,-3.2,3.3837848631377265,1.8617006107707414,2.3047494338704126
226,1.2,3.4,0,0,-1.2,-3.4,3.605551275463989,1.9353306883682873,2.504000857248495
227,1.2,3.3,0,0,-1.2,-3.3,3.5114099732158874,1.3097105103449422,0.5440103477117602
228,1.3,3.6,0,0,-1.3,-3.6,3.8275318418009276,2.0170735202503254,3.3458041795025757
229,1.3,3.5,0,0,-1.3,-3.5,3.7336309405188937,1.4112869660322445,0.7765289332214145
230,1.3,3.5,0,0,-1.3,-3.5,3.7336309405188937,1.4409288761772228,1.553239443067195
231,1.3,3.5,0,0,-1.3,-3.5,3.7336309405188937,1.472410779431535,1.6017486266449867
232,1.3,3.4,0,0,-1.3,-3.4,3.640054944640259,1.5034667102722536,0.9091978982723736
233,1.3,3.4,0,0,-1.3,-3.4,3.640054944640259,1.5123917340389164,1.5844784469279756
234,1.2,3.3,0,0,-1.2,-3.3,3.5114099732158874,0.8040329915462487,0.8782560346298243
235,1.1,3.2,0,0,-1.1,-3.2,3.3837848631377265,0.7757157662199384,0.8557383237378509
236,1.0,3.1,0,0,-1.0,-3.1,3.2572994949804666,0.7176463073173656,0.75695414403644
237,1.0,2.9,0,0,-1.0,-2.9,3.0675723300355937,1.3781098989024068,0.020357716469676324
238,0.8,2.8,0,0,-0.8,-2.8,2.912043955712207,-0.03468297076831539,0.5713015921627347
239,0.7,2.5,0,0,-0.7,-2.5,2.596150997149434,0.5481604501843971,-0.9990468152338575
240,0.6,2.4,0,0,-0.6,-2.4,2.4738633753705965,0.49403216966093105,0.3172267404572214
241,0.4,2.1,0,0,-0.4,-2.1,2.137755832643195,-0.22140239741837697,-1.0620459502279154
242,0.3,1.9,0,0,-0.3,-1.9,1.9235384061671343,0.25426788507604303,-0.6867370253013783
243,0.2,1.5,0,0,-0.2,-1.5,1.5132745950421556,0.22456705498163154,-2.180427352644337
244,0.1,1.3,0,0,-0.1,-1.3,1.3038404810405297,0.13450745066648095,-1.0282725021304722
245,0.0,1.0,0,0,0.0,-1.0,1.0,0.6209933133472381,-0.1923894580896141
246,-0.1,0.7,0,0,0.1,-0.7,0.7071067811865475,-0.07548549982515318,-2.1796396600194754
247,-0.2,0.4,0,0,0.2,-0.4,0.447213595499958,-0.1381222657469262,-2.2606847490630835
248,-0.3,0.1,0,0,0.3,-0.1,0.31622776601683794,-0.28141752399799824,-2.608163698964396
249,-0.4,-0.1,0,0,0.4,0.1,0.4123105625617661,-0.28261498156116904,-1.956760184262155
250,-0.4,-0.5,0,0,0.4,0.5,0.6403124237432849,0.3144580653404293,-3.7258940953641115
251,-0.5,-0.7,0,0,0.5,0.7,0.8602325267042626,-0.4228510876017856,-2.477887753777157
