num,x,y,targetX,targetY,errorX,errorY,tot_error,PID_x,PID_y
137,-3.3,7.0,-2.902039316097351,7.455035823833863,0.3979606839026486,0.455035823833863,0.6045083183087113,0.16630932646374597,-4.044581857264564
138,-3.6,7.2,-3.153580194708946,7.352164570853373,0.44641980529105396,0.15216457085337254,0.47164043420713364,0.17756934530779211,2.2608415853118964
139,-3.9,6.8,-3.393747606503241,7.244441862423825,0.5062523934967591,0.4444418624238251,0.6736616769536142,0.008870174735623126,-3.9103296699072394
140,-4.2,6.9,-3.6376529689924397,7.125076463415178,0.5623470310075604,0.22507646341517784,0.6057174239416446,0.030331900725949934,1.3870233784431374
141,-4.7,6.6,-3.878450129335584,6.996921671817565,0.8215498706644162,0.396921671817565,0.9124094495056316,-2.1233201957650834,-2.5930973109097804
142,-5.0,6.4,-4.105240508469705,6.866318395391664,0.8947594915302952,0.46631839539166364,1.0089833465247127,-0.3560909398107506,-1.6467949876227133
143,-5.3,6.4,-4.321458020522328,6.732324705462611,0.9785419794776722,0.33232470546261084,1.0334331693248926,-0.5434576167471616,0.5595909452300625
144,-5.7,6.0,-4.538558993241058,6.587920620644175,1.1614410067589418,0.5879206206441747,1.3017664415554182,-1.6559713522828399,-3.6526524559373215
145,-6.0,6.2,-4.748561136126678,6.43818788876249,1.2514388638733216,0.2381878887624902,1.2739045099086832,-0.7612857946462038,2.841212280353004
146,-6.3,5.6,-4.9618625531716845,6.275247580858221,1.3381374468283154,0.6752475808582217,1.4988566049022445,-0.7500465608299861,-5.458947417432249
147,-6.6,5.7,-5.163962288337637,6.110037697938014,1.4360377116623626,0.41003769793801403,1.4934306890668818,-0.9564015694747807,1.8222995651893628
148,-7.0,5.4,-5.366677140133666,5.932759711497495,1.6333228598663343,0.5327597114974942,1.7180152719800934,-2.042448268004235,-2.226177723072987
149,-7.1,5.3,-5.565930105738675,5.746272205112342,1.5340698942613242,0.4462722051123418,1.5976637072722102,0.957027635708003,-0.09767814082811854
150,-7.4,5.1,-5.7525846232842826,5.559407131822115,1.6474153767157178,0.45940713182211557,1.710272591199547,-1.2639157477504315,-1.1009473380164827
151,-7.5,4.7,-5.931003303988722,5.368653521919526,1.5689966960112782,0.6686535219195262,1.705534568535535,0.73252235224909,-3.2465272399938003
152,-7.7,4.7,-6.10443404232079,5.170601263689347,1.5955659576792103,0.47060126368934707,1.6635192438594708,-0.383602824864937,1.0497427068886032
153,-7.8,4.4,-6.265727545195042,4.973916060651493,1.5342724548049578,0.5739160606514924,1.6381000000753796,0.5566850050168121,-2.141713480447727
154,-8.0,4.2,-6.435394354335605,4.752358572101791,1.564605645664395,0.5523585721017907,1.6592440503492027,-0.4228996963672561,-0.8296841647563594
155,-8.1,4.0,-6.584023253257575,4.544204667566928,1.5159767467424246,0.5442046675669276,1.6106968109688973,0.39446844295041994,-0.9538922656707249
156,-8.1,3.7,-6.729694616708764,4.325557411835516,1.3703053832912353,0.6255574118355156,1.5063395762507497,1.4394953595005768,-1.9257009215051009
157,-8.1,3.5,-6.872562481637597,4.094772313824028,1.227437518362403,0.594772313824028,1.3639490337894749,1.422595398376112,-0.7726365414300428
158,-8.2,3.3,-6.996774232203478,3.8787227743225374,1.2032257677965212,0.5787227743225376,1.3351675167592651,0.2614253113658567,-0.9029423244491281
159,-8.3,3.1,-7.123088883634814,3.6415484328857035,1.1769111163651864,0.5415484328857034,1.2955286492335516,0.26386380428129474,-0.6900450152795976
160,-8.3,2.8,-7.2362375082021355,3.411190312107217,1.0637624917978652,0.6111903121072171,1.2268431996672275,1.2382012059643572,-1.8398822565775084
161,-8.3,2.6,-7.348279653516533,3.162609533646814,0.9517203464834676,0.562609533646814,1.1055772724060933,1.2036859973163971,-0.605835368539367
162,-8.4,2.5,-7.450379690652538,2.9140020007884804,0.9496203093474627,0.4140020007884804,1.0359422708732546,0.10350816155673358,0.47892135927976653
163,-8.5,2.3,-7.543365776111306,2.664055548481075,0.9566342238886936,0.36405554848107524,1.0235650837611547,-0.002882034323006266,-0.4885613933133597
164,-8.4,2.0,-7.702109148770303,2.162655266572245,0.6978908512296975,0.16265526657224516,0.7165949874048799,1.5155698110807354,0.13952604872445717
165,-8.5,1.8,-7.767404526738792,1.9149508650682425,0.7325954732612079,0.11495086506824248,0.7415590528223295,-0.20687523457623447,-0.3691311106248071
166,-8.5,1.6,-7.824567827400392,1.6660646890803332,0.6754321725996082,0.06606468908033314,0.6786554080871293,0.7873439393086452,-0.33080044579815115
167,-8.6,1.4,-7.877152847450619,1.3964864881420507,0.7228471525493809,-0.0035135118579492364,0.7228556914864294,-0.317687973769162,-0.12800407962203597
168,-8.6,1.2,-7.918503071644851,1.1388833907279807,0.6814969283551484,-0.06111660927201923,0.6842319075331191,0.5919305837109952,-0.18582550365316164
169,-8.6,0.9,-7.951839359412981,0.8763873178437768,0.6481606405870188,-0.023612682156223253,0.6485906064419877,0.5138771497633808,-1.1850697493221294
170,-8.6,0.7,-7.975639067158779,0.6236843779285194,0.6243609328412205,-0.07631562207148057,0.6290076697708193,0.4323175739068331,-0.21294086532201895
171,-8.7,0.4,-7.992055864511391,0.35632810649934465,0.7079441354886082,-0.04367189350065537,0.7092898795659258,-0.7165219894621152,-1.1200643571047721
172,-8.8,0.1,-7.999523902300621,0.08718008500132424,0.8004760976993799,-0.012819914998675769,0.8005787489114362,-0.8576092875002534,-1.1157297091903278
173,-8.8,-0.1,-7.997869829340878,-0.18469813972556925,0.8021301706591224,-0.08469813972556925,0.8065894777113106,0.04581292992826451,-0.05332549509235218
174,-8.9,-0.4,-7.987381589394738,-0.449244797181186,0.9126184106052619,-0.04924479718118596,0.9139460670220594,-1.1330706649680422,-1.1479341691460974
